Scan ID,Scan Timestamp,Location,Checkin Date,Checkout Date,Guest Count,Data Source,User Preference,My Price (EUR),Competitor Median (EUR),Competitor 10th Percentile (EUR),Pricing Status,Recommendation,Confidence Score,Confidence Reason
207,2026-06-29 13:52:29,Greencastle,2026-08-18,2026-08-20,2,live,occupancy,341.04,340.0,252.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €340.00 total stay (nightly equivalent: €170.00). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
206,2026-06-29 13:52:11,Greencastle,2026-08-17,2026-08-19,6,live,occupancy,712.4,668.5,385.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €668.50 total stay (nightly equivalent: €334.25). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 20 comparable listings."
205,2026-06-29 13:51:56,Greencastle,2026-08-17,2026-08-19,4,live,occupancy,582.4,449.0,328.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €449.00 total stay (nightly equivalent: €224.50). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
204,2026-06-29 13:51:43,Greencastle,2026-08-17,2026-08-19,2,live,occupancy,452.4,377.0,267.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €377.00 total stay (nightly equivalent: €188.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
203,2026-06-29 13:51:27,Greencastle,2026-08-16,2026-08-18,6,live,occupancy,449.36,800.0,597.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €800.00 total stay (nightly equivalent: €400.00). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 12 comparable listings."
202,2026-06-29 13:51:10,Greencastle,2026-08-16,2026-08-18,4,live,occupancy,367.36,476.0,298.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €476.00 total stay (nightly equivalent: €238.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
201,2026-06-29 13:50:56,Greencastle,2026-08-16,2026-08-18,2,live,occupancy,285.36,324.0,248.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €324.00 total stay (nightly equivalent: €162.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
200,2026-06-29 13:49:41,Greencastle,2026-08-15,2026-08-17,6,live,occupancy,622.3,945.5,380.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €945.50 total stay (nightly equivalent: €472.75). If your listing were active, our recommended baseline rate would be €622.30 total (nightly equivalent: €311.15).",95,"Using fresh, live Booking.com scraper data. Found 6 comparable listings."
199,2026-06-29 13:49:28,Greencastle,2026-08-15,2026-08-17,4,live,occupancy,524.3,472.0,322.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €472.00 total stay (nightly equivalent: €236.00). If your listing were active, our recommended baseline rate would be €524.30 total (nightly equivalent: €262.15).",95,"Using fresh, live Booking.com scraper data. Found 15 comparable listings."
198,2026-06-29 13:49:14,Greencastle,2026-08-15,2026-08-17,2,live,occupancy,426.3,377.0,279.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €377.00 total stay (nightly equivalent: €188.50). If your listing were active, our recommended baseline rate would be €426.30 total (nightly equivalent: €213.15).",95,"Using fresh, live Booking.com scraper data. Found 23 comparable listings."
197,2026-06-29 13:48:58,Greencastle,2026-08-14,2026-08-16,6,live,occupancy,825.5,824.0,468.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €824.00 total stay (nightly equivalent: €412.00). If your listing were active, our recommended baseline rate would be €825.50 total (nightly equivalent: €412.75).",95,"Using fresh, live Booking.com scraper data. Found 5 comparable listings."
196,2026-06-29 13:48:41,Greencastle,2026-08-14,2026-08-16,4,live,occupancy,695.5,502.0,329.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €502.00 total stay (nightly equivalent: €251.00). If your listing were active, our recommended baseline rate would be €695.50 total (nightly equivalent: €347.75).",95,"Using fresh, live Booking.com scraper data. Found 12 comparable listings."
195,2026-06-29 13:48:24,Greencastle,2026-08-14,2026-08-16,2,live,occupancy,565.5,372.0,280.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €372.00 total stay (nightly equivalent: €186.00). If your listing were active, our recommended baseline rate would be €565.50 total (nightly equivalent: €282.75).",95,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
194,2026-06-29 13:48:08,Greencastle,2026-08-13,2026-08-15,6,live,occupancy,449.36,772.0,339.9,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €772.00 total stay (nightly equivalent: €386.00). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 8 comparable listings."
193,2026-06-29 13:47:54,Greencastle,2026-08-13,2026-08-15,4,live,occupancy,367.36,472.0,346.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €472.00 total stay (nightly equivalent: €236.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
192,2026-06-29 13:47:38,Greencastle,2026-08-13,2026-08-15,2,live,occupancy,285.36,372.0,286.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €372.00 total stay (nightly equivalent: €186.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
191,2026-06-29 13:47:24,Greencastle,2026-08-12,2026-08-14,6,live,occupancy,537.04,730.0,397.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €730.00 total stay (nightly equivalent: €365.00). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
190,2026-06-29 13:47:12,Greencastle,2026-08-12,2026-08-14,4,live,occupancy,439.04,440.0,310.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €440.00 total stay (nightly equivalent: €220.00). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
189,2026-06-29 13:46:58,Greencastle,2026-08-12,2026-08-14,2,live,occupancy,341.04,345.0,266.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €345.00 total stay (nightly equivalent: €172.50). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
188,2026-06-29 13:46:46,Greencastle,2026-08-11,2026-08-13,6,live,occupancy,712.4,700.0,294.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €700.00 total stay (nightly equivalent: €350.00). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 19 comparable listings."
187,2026-06-29 13:46:30,Greencastle,2026-08-11,2026-08-13,4,live,occupancy,582.4,391.0,295.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €391.00 total stay (nightly equivalent: €195.50). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
186,2026-06-29 13:46:14,Greencastle,2026-08-11,2026-08-13,2,live,occupancy,452.4,350.0,258.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €350.00 total stay (nightly equivalent: €175.00). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
185,2026-06-29 13:46:01,Greencastle,2026-08-10,2026-08-12,6,live,occupancy,449.36,679.0,318.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €679.00 total stay (nightly equivalent: €339.50). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
184,2026-06-29 13:45:45,Greencastle,2026-08-10,2026-08-12,4,live,occupancy,367.36,360.0,325.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €360.00 total stay (nightly equivalent: €180.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
183,2026-06-29 13:45:29,Greencastle,2026-08-10,2026-08-12,2,live,occupancy,285.36,336.0,254.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €336.00 total stay (nightly equivalent: €168.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
182,2026-06-29 13:45:16,Greencastle,2026-08-09,2026-08-11,6,live,occupancy,537.04,700.5,304.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €700.50 total stay (nightly equivalent: €350.25). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 12 comparable listings."
181,2026-06-29 13:45:04,Greencastle,2026-08-09,2026-08-11,4,live,occupancy,439.04,385.5,295.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €385.50 total stay (nightly equivalent: €192.75). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
180,2026-06-29 13:44:49,Greencastle,2026-08-09,2026-08-11,2,live,occupancy,341.04,339.0,248.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €339.00 total stay (nightly equivalent: €169.50). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
179,2026-06-29 13:43:34,Greencastle,2026-08-08,2026-08-10,6,live,occupancy,825.5,786.5,291.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €786.50 total stay (nightly equivalent: €393.25). If your listing were active, our recommended baseline rate would be €825.50 total (nightly equivalent: €412.75).",95,"Using fresh, live Booking.com scraper data. Found 8 comparable listings."
178,2026-06-29 13:43:20,Greencastle,2026-08-08,2026-08-10,4,live,occupancy,695.5,401.0,296.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €401.00 total stay (nightly equivalent: €200.50). If your listing were active, our recommended baseline rate would be €695.50 total (nightly equivalent: €347.75).",95,"Using fresh, live Booking.com scraper data. Found 15 comparable listings."
177,2026-06-29 13:43:05,Greencastle,2026-08-08,2026-08-10,2,live,occupancy,565.5,336.0,252.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €336.00 total stay (nightly equivalent: €168.00). If your listing were active, our recommended baseline rate would be €565.50 total (nightly equivalent: €282.75).",95,"Using fresh, live Booking.com scraper data. Found 22 comparable listings."
176,2026-06-29 13:42:49,Greencastle,2026-08-07,2026-08-09,6,live,occupancy,520.7,889.0,552.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €889.00 total stay (nightly equivalent: €444.50). If your listing were active, our recommended baseline rate would be €520.70 total (nightly equivalent: €260.35).",95,"Using fresh, live Booking.com scraper data. Found 7 comparable listings."
175,2026-06-29 13:42:33,Greencastle,2026-08-07,2026-08-09,4,live,occupancy,438.7,551.0,355.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €551.00 total stay (nightly equivalent: €275.50). If your listing were active, our recommended baseline rate would be €438.70 total (nightly equivalent: €219.35).",95,"Using fresh, live Booking.com scraper data. Found 11 comparable listings."
174,2026-06-29 13:42:19,Greencastle,2026-08-07,2026-08-09,2,live,occupancy,356.7,377.0,256.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €377.00 total stay (nightly equivalent: €188.50). If your listing were active, our recommended baseline rate would be €356.70 total (nightly equivalent: €178.35).",95,"Using fresh, live Booking.com scraper data. Found 17 comparable listings."
173,2026-06-29 13:42:04,Greencastle,2026-08-06,2026-08-08,6,live,occupancy,537.04,810.0,490.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €810.00 total stay (nightly equivalent: €405.00). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 7 comparable listings."
172,2026-06-29 13:41:47,Greencastle,2026-08-06,2026-08-08,4,live,occupancy,439.04,565.0,358.7,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €565.00 total stay (nightly equivalent: €282.50). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 12 comparable listings."
171,2026-06-29 13:41:31,Greencastle,2026-08-06,2026-08-08,2,live,occupancy,341.04,326.0,258.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €326.00 total stay (nightly equivalent: €163.00). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 19 comparable listings."
170,2026-06-29 13:41:18,Greencastle,2026-08-05,2026-08-07,6,live,occupancy,712.4,834.5,340.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €834.50 total stay (nightly equivalent: €417.25). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 10 comparable listings."
169,2026-06-29 13:41:05,Greencastle,2026-08-05,2026-08-07,4,live,occupancy,582.4,458.0,336.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €458.00 total stay (nightly equivalent: €229.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
168,2026-06-29 13:40:48,Greencastle,2026-08-05,2026-08-07,2,live,occupancy,452.4,334.0,248.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €334.00 total stay (nightly equivalent: €167.00). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
167,2026-06-29 13:40:35,Greencastle,2026-08-04,2026-08-06,6,live,occupancy,460.0,720.0,291.6,Healthy,Your total price for this 2-night stay is €460.00 (nightly equivalent: €230.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 9 comparable listings."
166,2026-06-29 13:40:21,Greencastle,2026-08-04,2026-08-06,4,live,occupancy,420.0,368.0,318.9,Too High,"Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00), which is overpriced compared to competitors. Recommend lowering your rate by €57.00 to align closer to your custom top 50% threshold (€368.00 total / €184.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
165,2026-06-29 13:40:05,Greencastle,2026-08-04,2026-08-06,2,live,occupancy,380.0,339.5,258.6,Too High,"Your total price for this 2-night stay is €380.00 (nightly equivalent: €190.00), which is overpriced compared to competitors. Recommend lowering your rate by €45.50 to align closer to your custom top 50% threshold (€339.50 total / €169.75 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
164,2026-06-29 13:39:49,Greencastle,2026-08-03,2026-08-05,6,live,occupancy,537.04,700.0,291.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €700.00 total stay (nightly equivalent: €350.00). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 9 comparable listings."
163,2026-06-29 13:39:31,Greencastle,2026-08-03,2026-08-05,4,live,occupancy,439.04,391.0,321.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €391.00 total stay (nightly equivalent: €195.50). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 19 comparable listings."
162,2026-06-29 13:39:18,Greencastle,2026-08-03,2026-08-05,2,live,occupancy,341.04,344.0,253.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €344.00 total stay (nightly equivalent: €172.00). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
161,2026-06-29 13:39:03,Greencastle,2026-08-02,2026-08-04,6,live,occupancy,712.4,889.0,468.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €889.00 total stay (nightly equivalent: €444.50). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 5 comparable listings."
160,2026-06-29 13:38:46,Greencastle,2026-08-02,2026-08-04,4,live,occupancy,582.4,455.5,289.5,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €455.50 total stay (nightly equivalent: €227.75). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 16 comparable listings."
159,2026-06-29 13:38:31,Greencastle,2026-08-02,2026-08-04,2,live,occupancy,452.4,333.0,248.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €333.00 total stay (nightly equivalent: €166.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 22 comparable listings."
158,2026-06-29 13:37:18,Greencastle,2026-08-01,2026-08-03,6,live,occupancy,520.7,872.0,285.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €872.00 total stay (nightly equivalent: €436.00). If your listing were active, our recommended baseline rate would be €520.70 total (nightly equivalent: €260.35).",95,"Using fresh, live Booking.com scraper data. Found 6 comparable listings."
157,2026-06-29 13:37:06,Greencastle,2026-08-01,2026-08-03,4,live,occupancy,438.7,559.0,297.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €559.00 total stay (nightly equivalent: €279.50). If your listing were active, our recommended baseline rate would be €438.70 total (nightly equivalent: €219.35).",95,"Using fresh, live Booking.com scraper data. Found 10 comparable listings."
156,2026-06-29 13:36:52,Greencastle,2026-08-01,2026-08-03,2,live,occupancy,356.7,284.0,236.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €284.00 total stay (nightly equivalent: €142.00). If your listing were active, our recommended baseline rate would be €356.70 total (nightly equivalent: €178.35).",95,"Using fresh, live Booking.com scraper data. Found 15 comparable listings."
155,2026-06-29 13:36:39,Greencastle,2026-07-31,2026-08-02,6,live,occupancy,622.3,889.0,288.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €889.00 total stay (nightly equivalent: €444.50). If your listing were active, our recommended baseline rate would be €622.30 total (nightly equivalent: €311.15).",95,"Using fresh, live Booking.com scraper data. Found 7 comparable listings."
154,2026-06-29 13:36:25,Greencastle,2026-07-31,2026-08-02,4,live,occupancy,524.3,585.0,297.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €585.00 total stay (nightly equivalent: €292.50). If your listing were active, our recommended baseline rate would be €524.30 total (nightly equivalent: €262.15).",95,"Using fresh, live Booking.com scraper data. Found 10 comparable listings."
153,2026-06-29 13:36:12,Greencastle,2026-07-31,2026-08-02,2,live,occupancy,426.3,306.0,254.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €306.00 total stay (nightly equivalent: €153.00). If your listing were active, our recommended baseline rate would be €426.30 total (nightly equivalent: €213.15).",95,"Using fresh, live Booking.com scraper data. Found 15 comparable listings."
152,2026-06-29 13:35:59,Greencastle,2026-07-30,2026-08-01,6,live,occupancy,712.4,728.5,386.90000000000003,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €728.50 total stay (nightly equivalent: €364.25). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",100,"Using fresh, live Booking.com scraper data. Found 8 comparable listings."
151,2026-06-29 13:35:42,Greencastle,2026-07-30,2026-08-01,4,live,occupancy,582.4,437.5,284.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €437.50 total stay (nightly equivalent: €218.75). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",100,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
150,2026-06-29 13:35:28,Greencastle,2026-07-30,2026-08-01,2,live,occupancy,452.4,306.0,248.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €306.00 total stay (nightly equivalent: €153.00). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",100,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
149,2026-06-29 13:35:13,Greencastle,2026-07-29,2026-07-31,6,live,occupancy,449.36,698.0,412.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €698.00 total stay (nightly equivalent: €349.00). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 18 comparable listings."
